directorio,secuencia_p,orden,formal,estrato1,sex,age,fweight,maxeduclevel,y_salary_m_hu,y_total_m,p6585s1,p6585s2,p6585s3,p6585s4
4660981,1,1,1.0,3.0,1.0,25.0,353.0,6.0,4083.33325195312,1313333.375,0,1,1,0
4660984,1,3,0.0,3.0,0.0,23.0,202.0,6.0,1944.44445800781,4e+05,0,0,0,0
4660985,1,2,1.0,2.0,1.0,32.0,263.0,6.0,4861.111328125,1163211,0,1,0,0
4660986,1,1,1.0,2.0,1.0,50.0,235.0,5.0,4861.111328125,1083333.375,0,1,0,0
4660987,1,1,1.0,2.0,1.0,43.0,331.0,7.0,5347.22216796875,1225000,0,1,1,0
4660988,1,1,1.0,2.0,0.0,45.0,234.0,7.0,14000.0,2e+06,0,1,1,0
4660988,1,2,1.0,2.0,1.0,47.0,234.0,7.0,5463.888671875,1365877.625,0,1,1,0
4660990,1,1,1.0,3.0,1.0,36.0,254.0,7.0,5347.22216796875,1293700,1,1,1,0
4660991,1,1,0.0,2.0,0.0,66.0,232.0,4.0,5250.0,340000,0,0,0,0
4660993,1,1,1.0,2.0,1.0,54.0,322.0,6.0,3111.11108398438,893333.3125,0,1,1,0
4660994,1,1,1.0,2.0,0.0,20.0,226.0,7.0,5347.22216796875,1158333.375,0,1,0,0
4660995,1,3,1.0,4.0,0.0,40.0,226.0,7.0,12152.77734375,2500000,0,0,0,0
4660996,1,1,1.0,2.0,1.0,25.0,322.0,7.0,5833.33349609375,1718211,0,1,1,0
4660997,1,3,1.0,2.0,1.0,19.0,250.0,6.0,3797.7041015625,869453,0,1,0,0
4660998,1,1,0.0,2.0,1.0,24.0,151.0,6.0,2222.22216796875,8e+05,0,0,0,0
4660998,1,3,1.0,2.0,0.0,20.0,151.0,6.0,3888.88891601562,888211,0,1,0,0
4660999,1,3,1.0,3.0,1.0,26.0,214.0,7.0,19444.4453125,4333333.5,0,0,0,0
4661000,1,1,1.0,2.0,0.0,42.0,253.0,5.0,3797.7041015625,844575.3125,0,1,0,0
4661005,1,2,1.0,2.0,0.0,28.0,272.0,7.0,3797.7041015625,969453,0,1,1,0
4661005,1,1,1.0,2.0,1.0,29.0,272.0,6.0,3797.7041015625,1062744.625,0,1,1,0
4661007,1,3,0.0,3.0,1.0,24.0,167.0,7.0,3797.7041015625,869453,0,1,0,0
4661008,1,1,1.0,2.0,1.0,49.0,318.0,5.0,7631.9443359375,1695000,0,1,0,0
4661008,1,3,1.0,2.0,0.0,26.0,318.0,7.0,5561.111328125,1227333.375,0,0,0,0
4661008,1,5,1.0,2.0,0.0,22.0,318.0,7.0,3797.7041015625,814575.3125,0,1,0,0
4661009,1,2,1.0,2.0,1.0,30.0,239.0,7.0,4166.66650390625,1986666.625,0,0,0,0
4661009,2,1,1.0,2.0,0.0,53.0,239.0,6.0,3797.7041015625,1031953,0,1,0,0
4661010,1,1,1.0,2.0,0.0,36.0,353.0,7.0,3402.77783203125,885366.6875,0,1,1,0
4661011,1,1,1.0,2.0,1.0,31.0,263.0,6.0,4715.27783203125,1138211,0,1,0,0
4661013,1,2,1.0,3.0,0.0,32.0,246.0,6.0,3008.77197265625,1121666.625,0,1,1,0
4661013,1,1,1.0,3.0,1.0,34.0,246.0,6.0,6481.4814453125,1114333.375,0,1,1,0
4661014,1,2,1.0,2.0,0.0,46.0,272.0,7.0,4375.0,1009166.6875,0,1,1,0
4661015,1,1,0.0,2.0,1.0,45.0,254.0,6.0,3500.0,450000,0,0,0,0
4661016,1,1,1.0,2.0,1.0,31.0,212.0,7.0,28000.0,4800000,0,0,0,0
4661016,1,4,1.0,2.0,0.0,24.0,212.0,7.0,9333.3330078125,1688211,0,1,0,0
4661017,1,1,1.0,3.0,1.0,61.0,235.0,5.0,3181.81811523438,1059044.375,0,1,0,0
4661017,1,3,1.0,3.0,0.0,31.0,235.0,6.0,3589.74365234375,941544.3125,0,1,0,0
4661019,1,2,0.0,3.0,0.0,39.0,322.0,4.0,6805.5556640625,350000,0,0,0,0
4661019,1,3,0.0,3.0,0.0,19.0,322.0,6.0,3500.0,6e+05,0,0,0,0
4661019,1,1,1.0,3.0,1.0,33.0,322.0,7.0,7777.77783203125,1986000,0,0,1,0
4661020,1,1,1.0,3.0,1.0,30.0,281.0,7.0,6066.66650390625,1491666.75,0,1,0,0
4661021,1,2,1.0,3.0,0.0,28.0,272.0,7.0,10850.0,2140000,1,1,1,0
4661021,1,1,1.0,3.0,1.0,27.0,272.0,7.0,11666.6669921875,1388211,0,1,0,0
4661022,1,1,1.0,3.0,0.0,57.0,237.0,7.0,3038.77783203125,1134600,0,1,0,0
4661024,1,2,1.0,2.0,0.0,20.0,213.0,7.0,5035.087890625,1288333.375,0,1,0,0
4661024,1,1,1.0,2.0,1.0,22.0,213.0,7.0,3500.0,9e+05,0,0,0,0
4661025,1,4,1.0,2.0,0.0,23.0,202.0,7.0,8814.814453125,1700000,0,0,0,0
4661025,1,3,1.0,2.0,1.0,27.0,202.0,7.0,19133.333984375,3280000,0,0,0,0
4661026,1,1,1.0,2.0,1.0,28.0,191.0,7.0,4131.9443359375,1182377.625,0,1,0,0
4661027,1,3,1.0,2.0,1.0,32.0,223.0,7.0,21875.0,4500000,0,0,0,0
4661027,1,1,1.0,2.0,1.0,60.0,223.0,4.0,11666.6669921875,2400000,0,0,0,0
4661028,1,1,1.0,2.0,0.0,54.0,206.0,6.0,3888.88891601562,968211,0,1,0,0
4661028,1,4,1.0,2.0,0.0,21.0,206.0,7.0,3797.7041015625,869453,0,1,0,0
4661029,1,1,1.0,4.0,0.0,45.0,266.0,7.0,17013.888671875,4083333.25,0,0,0,0
4661032,1,1,0.0,2.0,0.0,50.0,268.0,5.0,7777.77783203125,680000,0,1,0,0
4661032,1,2,1.0,2.0,1.0,19.0,268.0,6.0,1983.33337402344,425000,0,0,0,0
4661034,1,3,1.0,2.0,0.0,33.0,309.0,6.0,3918.0556640625,1066211,0,1,1,0
4661034,1,2,1.0,2.0,1.0,27.0,309.0,6.0,3888.88891601562,888211,0,1,0,0
4661034,1,4,0.0,2.0,1.0,36.0,309.0,6.0,4666.66650390625,1349687.375,0,1,0,0
4661036,1,2,1.0,1.0,0.0,41.0,239.0,6.0,3797.7041015625,901453,0,1,1,0
4661036,1,1,1.0,1.0,1.0,45.0,239.0,3.0,6319.4443359375,1388211,0,1,0,0
4661037,1,1,0.0,3.0,1.0,26.0,254.0,5.0,3402.77783203125,7e+05,0,0,0,0
4661040,1,2,1.0,3.0,0.0,24.0,222.0,6.0,6416.66650390625,1100000,0,1,0,0
4661040,1,1,1.0,3.0,1.0,21.0,222.0,6.0,5347.22216796875,1254877.625,0,1,0,0
4661040,1,3,1.0,3.0,0.0,25.0,222.0,6.0,3797.69921875,869452,0,1,0,0
4663839,1,2,1.0,3.0,0.0,61.0,214.0,7.0,12541.6669921875,3291250,0,0,0,0
4663839,1,3,1.0,3.0,1.0,27.0,214.0,7.0,6319.4443359375,1408333.375,0,0,0,0
4663840,1,2,1.0,2.0,0.0,33.0,250.0,7.0,5833.33349609375,1282000,0,1,1,0
4665547,1,4,1.0,1.0,1.0,50.0,223.0,3.0,5880.0,1285000,0,0,0,0
4665547,1,2,0.0,1.0,0.0,22.0,223.0,6.0,4407.4072265625,870833.3125,0,0,0,0
4665547,1,1,1.0,1.0,1.0,34.0,223.0,4.0,6533.33349609375,1454166.625,0,0,1,0
4665548,1,1,1.0,2.0,1.0,60.0,304.0,7.0,7694.0595703125,1851429,1,1,0,0
4665548,1,2,1.0,2.0,0.0,46.0,304.0,7.0,3888.88891601562,999666.6875,0,1,0,0
4665550,1,1,0.0,1.0,1.0,34.0,184.0,4.0,3797.7041015625,940622.6875,0,1,1,0
4665550,1,7,1.0,1.0,1.0,30.0,184.0,5.0,3797.7041015625,991453,0,1,1,0
4665551,1,4,0.0,3.0,1.0,60.0,176.0,3.0,2333.33325195312,648000,0,0,0,0
4665552,1,2,1.0,3.0,0.0,33.0,255.0,7.0,1069.44445800781,433833.34375,0,0,1,0
4665556,1,3,0.0,2.0,1.0,19.0,229.0,7.0,4131.9443359375,850000,0,0,0,0
4665556,1,5,1.0,2.0,0.0,27.0,229.0,7.0,5600.0,1241666.625,0,1,0,0
4665557,1,1,0.0,1.0,1.0,29.0,254.0,3.0,1944.44445800781,5e+05,0,0,0,0
4665558,1,1,1.0,3.0,0.0,42.0,226.0,7.0,37916.66796875,8083333,0,0,0,0
4665560,1,1,1.0,2.0,1.0,52.0,349.0,4.0,3797.7041015625,898619.6875,0,1,0,0
4665561,1,1,0.0,2.0,1.0,40.0,206.0,4.0,5833.33349609375,1200000,0,0,0,0
4665561,1,3,0.0,2.0,0.0,20.0,206.0,7.0,3888.88891601562,8e+05,0,1,0,0
4665561,1,5,0.0,2.0,1.0,18.0,206.0,7.0,3888.88891601562,8e+05,0,0,0,0
4665562,1,2,1.0,2.0,0.0,48.0,233.0,6.0,3888.88891601562,985877.6875,0,1,1,0
4665562,1,1,1.0,2.0,1.0,48.0,233.0,6.0,7291.66650390625,1727544.375,0,1,1,0
4665563,1,1,1.0,2.0,1.0,26.0,313.0,6.0,3888.88891601562,923211,0,1,0,0
4665564,1,1,1.0,3.0,1.0,51.0,309.0,6.0,10370.3701171875,2410000,1,1,1,0
4665564,1,3,1.0,3.0,0.0,22.0,309.0,7.0,8750.0,1875000,0,0,0,0
4665565,1,1,1.0,2.0,1.0,50.0,198.0,4.0,5515.1513671875,1300000,0,0,0,0
4665565,1,4,0.0,2.0,1.0,18.0,198.0,5.0,4666.66650390625,5e+05,0,0,0,0
4665566,1,2,0.0,2.0,1.0,21.0,211.0,6.0,4117.64697265625,1233333.375,0,0,0,0
4665570,1,1,1.0,2.0,0.0,33.0,213.0,6.0,3797.7041015625,949453,0,1,1,0
4665571,1,3,1.0,2.0,0.0,21.0,322.0,7.0,4131.9443359375,976544.3125,0,1,0,0
4665573,1,1,0.0,2.0,1.0,24.0,300.0,5.0,3888.88891601562,8e+05,0,0,0,0
4665574,1,2,0.0,1.0,0.0,31.0,206.0,3.0,3439.43017578125,839575.3125,0,0,0,0
4665574,1,7,1.0,1.0,1.0,24.0,206.0,6.0,4539.39404296875,1115833.375,0,1,0,0
4665576,1,1,0.0,1.0,0.0,27.0,355.0,6.0,3797.7041015625,781242,0,0,0,0
4665577,1,1,1.0,2.0,1.0,56.0,193.0,4.0,3798.47216796875,925733.3125,0,1,0,0
4665577,1,2,1.0,2.0,0.0,38.0,193.0,3.0,3798.47216796875,896266.6875,0,1,0,0
4665578,1,6,1.0,2.0,1.0,24.0,417.0,6.0,3797.7041015625,966119.6875,0,1,1,0
4665580,1,1,1.0,1.0,1.0,26.0,232.0,6.0,3797.7041015625,952786.3125,0,1,0,0
4665581,1,1,1.0,2.0,0.0,35.0,266.0,6.0,3888.88891601562,833333.3125,0,1,0,0
4665584,1,2,1.0,3.0,0.0,37.0,224.0,7.0,6319.4443359375,1543211,0,1,1,0
4665588,1,3,1.0,3.0,0.0,29.0,195.0,7.0,10111.111328125,3091666.75,0,1,0,0
4665588,1,4,1.0,3.0,0.0,24.0,195.0,7.0,7000.0,1304877.625,0,1,0,0
4665591,1,1,1.0,3.0,1.0,51.0,237.0,6.0,3797.7041015625,869453,0,1,0,0
4665591,1,3,1.0,3.0,1.0,24.0,237.0,7.0,4557.2451171875,936119.6875,0,1,0,0
4665593,1,3,1.0,3.0,0.0,27.0,235.0,7.0,8166.66650390625,1430000,0,1,1,0
4665594,1,1,0.0,2.0,1.0,46.0,254.0,3.0,7777.77783203125,1400000,0,0,0,0
4665598,1,1,1.0,2.0,0.0,55.0,167.0,5.0,3888.88891601562,830000,0,1,1,0
4665598,1,3,1.0,2.0,1.0,23.0,167.0,7.0,3888.88891601562,888211,0,1,0,0
4665600,1,1,1.0,2.0,0.0,40.0,222.0,4.0,3888.88891601562,458333.34375,0,0,0,0
4665604,1,2,1.0,2.0,1.0,24.0,233.0,6.0,3797.7041015625,919453,0,1,0,0
4665604,1,1,1.0,2.0,0.0,47.0,233.0,4.0,4375.0,564500,1,1,1,0
4665605,1,2,1.0,2.0,0.0,38.0,194.0,6.0,4083.33325195312,936666.6875,0,1,1,0
4665607,1,2,1.0,3.0,0.0,26.0,342.0,6.0,4277.77783203125,1221666.625,0,1,1,0
4665607,1,1,0.0,3.0,1.0,27.0,342.0,6.0,2592.59252929688,830000,0,0,1,0
4665610,1,1,1.0,2.0,0.0,32.0,445.0,6.0,3888.88891601562,896333.3125,0,0,1,0
4665611,1,1,1.0,2.0,1.0,35.0,241.0,6.0,3038.16333007812,994453,0,1,1,0
4665611,1,2,1.0,2.0,0.0,35.0,241.0,6.0,3645.7958984375,988786.3125,0,1,1,0
4665612,1,2,1.0,3.0,0.0,28.0,186.0,7.0,20416.666015625,3641666.75,0,0,0,0
4665614,1,1,0.0,3.0,0.0,55.0,232.0,6.0,3402.77783203125,7e+05,0,0,0,0
4665614,1,2,1.0,3.0,1.0,52.0,232.0,5.0,5347.22216796875,1183333.375,0,1,0,0
4665614,1,3,1.0,3.0,1.0,28.0,232.0,6.0,6603.7734375,1635877.625,1,1,1,0
4665616,1,2,1.0,4.0,1.0,24.0,223.0,7.0,19444.4453125,2608333.25,0,0,0,0
4665618,1,1,1.0,3.0,1.0,60.0,217.0,6.0,11180.5556640625,2491666.75,0,0,0,0
4665620,1,2,1.0,4.0,0.0,56.0,201.0,7.0,31111.111328125,4333333.5,0,0,0,0
4665622,1,1,1.0,2.0,1.0,35.0,270.0,6.0,4375.0,1082211,0,1,1,0
4665622,2,1,0.0,2.0,1.0,45.0,270.0,5.0,2955.5556640625,950000,0,0,0,0
4665623,1,3,1.0,3.0,0.0,40.0,271.0,6.0,4131.9443359375,1936544.375,0,1,1,0
4665626,1,3,1.0,3.0,0.0,43.0,235.0,7.0,6766.66650390625,1160000,0,0,0,0
4665628,1,4,1.0,3.0,0.0,29.0,195.0,7.0,5185.18505859375,1041666.6875,0,1,0,0
4665629,1,4,1.0,3.0,1.0,22.0,210.0,7.0,6319.4443359375,1482377.625,0,1,0,0
4665629,1,2,1.0,3.0,0.0,53.0,210.0,7.0,4690.0,958877.6875,0,1,0,0
4665630,1,1,1.0,2.0,0.0,39.0,204.0,5.0,4050.88452148438,989119.6875,0,1,1,0
4665631,1,1,1.0,2.0,1.0,46.0,189.0,7.0,4861.111328125,1333333.375,0,1,1,0
4665631,1,4,1.0,2.0,1.0,22.0,189.0,7.0,3797.7041015625,902786.3125,0,1,0,0
4665631,1,2,1.0,2.0,0.0,45.0,189.0,7.0,3888.88891601562,933333.3125,0,1,0,0
4665631,1,3,1.0,2.0,0.0,24.0,189.0,7.0,3888.88891601562,1121544.375,0,1,0,0
4665632,1,1,1.0,3.0,1.0,39.0,272.0,7.0,6805.5556640625,1637377.625,0,1,1,0
4665632,1,2,1.0,3.0,0.0,30.0,272.0,7.0,5104.16650390625,1258211,0,1,1,0
4665635,1,2,1.0,3.0,0.0,52.0,263.0,7.0,4935.8974609375,1214333.375,0,1,1,0
4665636,1,2,0.0,3.0,0.0,18.0,227.0,6.0,466.666656494141,20000,0,0,0,0
4665636,1,1,0.0,3.0,1.0,24.0,227.0,7.0,2916.66674804688,750000,0,0,0,0
4665638,1,1,1.0,3.0,1.0,65.0,327.0,4.0,11666.6669921875,1200000,0,0,0,0
4665641,1,1,1.0,3.0,1.0,61.0,164.0,6.0,10500.0,1800000,0,0,0,0
4665641,1,4,1.0,3.0,0.0,24.0,164.0,7.0,7291.66650390625,1688211,0,1,0,0
4665641,1,3,1.0,3.0,0.0,41.0,164.0,7.0,5530.0,1134502.625,0,1,1,0
4665642,1,1,0.0,3.0,0.0,27.0,283.0,6.0,3111.11108398438,720000,0,1,0,0
4665643,1,3,1.0,3.0,0.0,21.0,237.0,6.0,5185.18505859375,1121544.375,0,1,0,0
4665643,1,1,0.0,3.0,0.0,49.0,237.0,6.0,4242.42431640625,650000,0,0,0,0
4665644,1,5,1.0,5.0,0.0,19.0,204.0,7.0,4375.0,462500,0,1,0,0
4665644,1,4,1.0,5.0,0.0,48.0,204.0,3.0,3797.7041015625,781242,0,0,0,0
4665647,1,2,1.0,5.0,0.0,40.0,358.0,7.0,58333.33203125,1e+07,0,0,0,0
4665647,1,1,1.0,5.0,1.0,54.0,358.0,7.0,29166.666015625,5e+06,0,0,0,0
4665647,1,6,1.0,5.0,0.0,41.0,358.0,4.0,3797.7041015625,781242,0,0,0,0
4665647,1,3,1.0,5.0,1.0,21.0,358.0,7.0,5250.0,9e+05,0,0,0,0
4665648,1,2,0.0,2.0,0.0,37.0,218.0,7.0,2500.0,9e+05,0,0,0,0
4665648,1,1,0.0,2.0,1.0,22.0,218.0,6.0,2333.33325195312,840000,0,0,0,0
4665650,1,3,1.0,3.0,0.0,19.0,248.0,7.0,4375.0,1022700,0,1,0,0
4665652,1,1,1.0,5.0,0.0,47.0,204.0,7.0,19444.4453125,4333333.5,0,0,0,0
4665653,1,1,1.0,3.0,1.0,34.0,248.0,7.0,19446.875,4000500,0,0,0,0
4665653,1,2,1.0,3.0,0.0,30.0,248.0,7.0,12152.77734375,2738333.25,0,0,1,0
4665657,1,1,1.0,5.0,1.0,46.0,241.0,7.0,57037.03515625,11916667,0,0,0,0
4665657,1,2,1.0,5.0,0.0,40.0,241.0,7.0,25925.92578125,5e+06,0,1,0,0
4665660,1,2,1.0,5.0,0.0,54.0,183.0,7.0,12152.77734375,2958333.25,0,0,0,0
4665660,1,5,0.0,5.0,0.0,86.0,183.0,4.0,2916.66674804688,6e+05,0,0,0,0
4665662,1,1,1.0,3.0,1.0,40.0,281.0,7.0,3888.88891601562,1e+06,0,1,0,0
4665662,1,2,1.0,3.0,0.0,46.0,281.0,6.0,3986.11108398438,410000,0,0,0,0
4665663,1,2,1.0,3.0,1.0,28.0,252.0,7.0,8750.0,1796544.375,0,1,0,0
4665667,1,2,0.0,1.0,1.0,35.0,278.0,6.0,2041.66662597656,420000,0,0,0,0
4665667,1,1,0.0,1.0,0.0,39.0,278.0,3.0,1944.44445800781,250000,0,0,0,0
4665668,1,1,0.0,3.0,0.0,49.0,283.0,4.0,1361.11108398438,280000,0,0,0,0
4665669,1,1,0.0,3.0,0.0,40.0,248.0,6.0,1458.33337402344,50000,0,0,0,0
4665670,1,1,1.0,1.0,1.0,45.0,261.0,5.0,4375.0,1006500,0,1,1,0
4665670,1,2,1.0,1.0,0.0,53.0,261.0,4.0,3888.88891601562,870000,0,1,0,0
4665670,1,3,1.0,1.0,1.0,31.0,261.0,6.0,5833.33349609375,1275000,0,1,0,0
4665672,1,1,1.0,4.0,1.0,48.0,353.0,7.0,14583.3330078125,3e+06,0,0,0,0
4665672,1,2,1.0,4.0,0.0,47.0,353.0,7.0,37916.66796875,8450000,0,0,0,0
4665674,1,6,0.0,1.0,1.0,49.0,287.0,4.0,5833.33349609375,1200000,0,0,0,0
4665675,1,2,1.0,1.0,1.0,36.0,340.0,6.0,8020.83349609375,1850500,0,0,1,0
4665675,1,1,1.0,1.0,0.0,34.0,340.0,6.0,4472.22216796875,1056666.625,0,1,1,0
4665676,1,1,0.0,3.0,0.0,29.0,293.0,6.0,3266.66674804688,140000,0,0,0,0
4665677,1,2,1.0,3.0,1.0,60.0,262.0,4.0,3333.33325195312,1163700,0,1,0,0
4665678,1,1,0.0,1.0,0.0,58.0,237.0,4.0,729.166687011719,150000,0,0,0,0
4665679,1,1,1.0,3.0,1.0,57.0,252.0,6.0,4666.66650390625,1073000,0,0,0,0
4665681,1,1,1.0,3.0,1.0,34.0,254.0,5.0,4117.361328125,995211,0,1,1,0
4665682,2,1,0.0,2.0,1.0,32.0,263.0,7.0,3791.66674804688,780000,0,0,0,0
4665684,1,3,1.0,2.0,0.0,28.0,241.0,7.0,6805.5556640625,1555666.625,0,1,0,0
4665684,1,4,1.0,2.0,1.0,22.0,241.0,6.0,4326.388671875,993291.5625,0,1,0,0
4665685,1,1,1.0,3.0,1.0,50.0,233.0,6.0,6611.111328125,1750000,0,1,0,0
4665685,1,2,0.0,3.0,0.0,39.0,233.0,6.0,4861.111328125,1e+06,0,0,0,0
4665686,1,1,1.0,2.0,1.0,26.0,232.0,6.0,3797.7041015625,930119.6875,0,1,1,0
4665688,1,2,1.0,2.0,1.0,31.0,272.0,7.0,6862.7451171875,1500000,0,0,0,0
4665690,1,3,1.0,3.0,0.0,28.0,253.0,7.0,5833.33349609375,1379877.625,0,1,0,0
4665690,1,1,1.0,3.0,1.0,48.0,253.0,5.0,8750.0,1933333.375,0,0,0,0
4665690,1,4,1.0,3.0,0.0,25.0,253.0,7.0,4557.2451171875,869453,0,1,0,0
4665692,1,3,1.0,2.0,0.0,22.0,176.0,6.0,3797.7041015625,927786.3125,0,1,0,0
4665692,1,2,1.0,2.0,0.0,23.0,176.0,7.0,3797.7041015625,1148619.625,0,1,0,0
4665693,1,2,0.0,3.0,0.0,31.0,209.0,7.0,4550.0,390000,0,0,0,0
4665693,1,3,0.0,3.0,1.0,36.0,209.0,6.0,3888.88891601562,841666.6875,0,0,0,0
4665693,1,1,1.0,3.0,0.0,60.0,209.0,7.0,6222.22216796875,8e+05,0,0,0,0
4665694,1,2,1.0,3.0,0.0,40.0,263.0,7.0,25083.333984375,4300000,0,0,0,0
4665695,1,2,1.0,2.0,0.0,47.0,353.0,6.0,4180.5556640625,1160544.375,0,1,1,0
4665696,1,1,1.0,3.0,0.0,27.0,272.0,6.0,3797.7041015625,839408.6875,0,1,1,0
4665697,1,1,1.0,3.0,1.0,31.0,254.0,7.0,26250.0,6e+06,0,0,0,0
4665698,1,1,1.0,3.0,0.0,72.0,233.0,5.0,8750.0,3e+05,0,0,0,0
4665698,1,2,1.0,3.0,0.0,53.0,233.0,6.0,3797.7041015625,812908.6875,0,0,0,0
4665699,1,3,1.0,3.0,0.0,45.0,223.0,7.0,8750.0,1950000,0,0,0,0
4665699,1,4,1.0,3.0,1.0,43.0,223.0,7.0,9722.22265625,2291666.75,0,0,0,0
4665700,1,2,1.0,2.0,0.0,27.0,246.0,7.0,3797.7041015625,931119.6875,1,1,0,0
4665701,1,1,0.0,3.0,0.0,57.0,232.0,6.0,2041.66662597656,350000,0,1,0,0
4665702,1,2,1.0,2.0,1.0,24.0,241.0,6.0,3888.88891601562,863333.3125,0,1,1,0
4665702,1,3,1.0,2.0,0.0,25.0,241.0,6.0,3888.88891601562,863333.3125,0,1,1,0
4665703,1,1,1.0,3.0,1.0,40.0,371.0,7.0,19444.4453125,4333333.5,0,0,0,0
4665703,1,2,1.0,3.0,0.0,37.0,371.0,7.0,20416.666015625,4550000,0,0,0,0
4665703,1,5,0.0,3.0,0.0,53.0,371.0,7.0,4200.0,9e+05,0,0,0,0
4665705,1,3,0.0,2.0,1.0,39.0,217.0,5.0,2592.59252929688,1e+06,0,0,0,0
4665705,1,2,1.0,2.0,0.0,36.0,217.0,6.0,3726.85180664062,1309666.625,0,1,1,0
4665705,1,7,1.0,2.0,1.0,58.0,217.0,3.0,6319.4443359375,1383333.375,0,1,0,0
4665706,1,1,1.0,3.0,0.0,58.0,206.0,7.0,6125.0,1253544.375,0,1,1,0
4665710,1,1,1.0,3.0,0.0,32.0,266.0,7.0,12152.77734375,2604166.75,0,0,0,0
4665711,1,1,1.0,3.0,0.0,27.0,245.0,7.0,19035.087890625,3433333.25,0,0,0,0
4665713,1,2,1.0,2.0,1.0,36.0,235.0,7.0,13611.111328125,2916666.75,0,0,0,0
4665714,1,1,0.0,3.0,0.0,49.0,263.0,6.0,3033.33325195312,910000,0,1,0,0
4665715,1,1,1.0,3.0,0.0,41.0,334.0,7.0,5347.22216796875,1385711,0,1,1,0
4665718,1,1,0.0,2.0,0.0,35.0,259.0,5.0,2969.69702148438,840000,0,0,0,0
4665720,1,2,1.0,2.0,0.0,45.0,233.0,4.0,3797.7041015625,934453,0,1,0,0
4665721,1,2,1.0,2.0,0.0,24.0,302.0,7.0,3797.7041015625,1700454,0,1,1,0
4665723,1,3,1.0,3.0,0.0,27.0,226.0,7.0,9007.638671875,2003000,0,0,0,0
4665725,1,1,0.0,2.0,1.0,25.0,272.0,4.0,3620.68969726562,9e+05,0,0,0,0
4665726,1,2,1.0,2.0,0.0,21.0,210.0,7.0,5833.33349609375,1288211,0,1,0,0
4665727,1,1,1.0,2.0,1.0,28.0,313.0,6.0,4588.888671875,1302666.625,0,1,1,0
4665733,1,1,1.0,2.0,1.0,36.0,272.0,7.0,12152.77734375,2500000,0,0,0,0
4665733,1,2,1.0,2.0,0.0,27.0,272.0,7.0,5833.33349609375,1288211,0,1,0,0
4665734,1,1,1.0,3.0,1.0,56.0,254.0,7.0,3800.17358398438,932950,0,1,0,0
4665734,1,3,1.0,3.0,0.0,30.0,254.0,7.0,15555.5556640625,3466666.75,0,0,0,0
4665734,1,2,1.0,3.0,0.0,48.0,254.0,6.0,3800.17358398438,870450,0,1,0,0
4665739,1,3,1.0,3.0,1.0,25.0,243.0,7.0,13564.4443359375,3032666.75,0,0,0,0
4665741,1,1,0.0,3.0,0.0,38.0,244.0,7.0,2604.13989257812,781242,0,0,0,0
4665742,1,1,1.0,1.0,1.0,25.0,322.0,5.0,2666.66674804688,833333.3125,0,1,0,0
4665743,1,1,0.0,2.0,1.0,38.0,452.0,4.0,875.0,150000,0,0,0,0
4665746,1,1,0.0,3.0,0.0,30.0,342.0,4.0,5444.4443359375,7e+05,0,0,0,0
4665746,1,3,1.0,3.0,1.0,22.0,342.0,5.0,4861.111328125,1121544.375,0,1,0,0
4665751,1,1,0.0,2.0,1.0,56.0,236.0,5.0,3733.33325195312,8e+05,0,0,0,0
4665752,1,3,0.0,4.0,1.0,36.0,183.0,7.0,14583.3330078125,3e+06,0,0,0,0
4665753,1,1,1.0,3.0,1.0,35.0,237.0,6.0,2531.802734375,1422744.625,0,1,1,0
4665753,1,2,0.0,3.0,0.0,35.0,237.0,6.0,8400.0,937500,0,0,0,0
4665754,1,2,1.0,3.0,0.0,49.0,241.0,5.0,3797.7041015625,810408.6875,0,1,0,0
4665754,1,1,1.0,3.0,1.0,40.0,241.0,4.0,3500.0,997500,0,1,1,0
4665756,1,1,1.0,3.0,0.0,27.0,275.0,6.0,4520.83349609375,996833.3125,0,1,1,0
4665757,1,1,1.0,3.0,1.0,38.0,241.0,7.0,8263.888671875,1979877.625,0,1,1,0
4665758,1,1,1.0,2.0,0.0,52.0,244.0,5.0,3797.7041015625,966053,0,1,1,0
4665759,1,1,1.0,2.0,1.0,24.0,243.0,7.0,3797.7041015625,781242,0,0,0,0
4665760,1,1,1.0,3.0,0.0,48.0,261.0,7.0,4341.08544921875,862500,0,1,0,0
4665760,1,3,1.0,3.0,1.0,34.0,261.0,7.0,14583.3330078125,3e+06,0,0,0,0
4665761,1,1,1.0,3.0,0.0,36.0,239.0,6.0,4900.0,1958833.375,0,1,1,1
4665761,1,2,0.0,3.0,1.0,18.0,239.0,7.0,2000.0,3e+05,0,0,0,0
4665763,1,2,0.0,2.0,1.0,30.0,241.0,6.0,4861.111328125,1e+06,0,0,0,0
4665763,1,3,1.0,2.0,0.0,21.0,241.0,6.0,3797.7041015625,901453,0,1,1,0
4665765,1,1,0.0,3.0,0.0,46.0,253.0,5.0,3646.53344726562,938766.6875,0,1,0,0
4665765,1,2,0.0,3.0,1.0,20.0,253.0,6.0,2307.6923828125,9e+05,0,0,0,0
4665767,1,3,0.0,2.0,0.0,20.0,222.0,6.0,2566.66674804688,550000,0,0,0,0
4665770,1,3,1.0,3.0,0.0,20.0,331.0,6.0,3797.7041015625,962744.6875,0,1,1,0
4665775,1,1,1.0,3.0,0.0,38.0,266.0,7.0,16527.77734375,3647500,0,0,0,0
4665781,1,3,1.0,3.0,0.0,34.0,315.0,7.0,8166.66650390625,1570000,0,1,1,0
